Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg RSAM peak RSAM VRBA,Max RSAM peak RSAM VRBA,Std RSAM peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg RSAM drop RSAM VRBA,Max RSAM drop RSAM VRBA,Std RSAM drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg RSAM peak DSAR VRBA,Max RSAM peak DSAR VRBA,Std RSAM peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg RSAM drop DSAR VRBA,Max RSAM drop DSAR VRBA,Std RSAM drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg RSAM peak RSAM VORI,Max RSAM peak RSAM VORI,Std RSAM peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg RSAM drop RSAM VORI,Max RSAM drop RSAM VORI,Std RSAM drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg RSAM peak DSAR VORI,Max RSAM peak DSAR VORI,Std RSAM peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg RSAM drop DSAR VORI,Max RSAM drop DSAR VORI,Std RSAM drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR
1,57.15928303017739,57.15928303017739,0.0,1988.063000116531,1988.063000116531,0.0,131.67624852540825,131.67624852540825,0.0,1,0.4823153553102202,0.4823153553102202,0.0,112.0,112.0,0.0,34.396115253358005,34.396115253358005,0.0,37.00435226975872,109.62779617340064,84.19683885630319,98.37911607963171,7089.1076733942855,31.871561306036703,1,0.7600088998382,0.7600088998382,0.0,1941.7154642820342,1941.7154642820342,0.0,2.0196374686129417,2.0196374686129417,0.0,1,0.0014317432682947606,0.0014317432682947606,0.0,2.0,2.0,0.0,0.8130564301838684,0.8130564301838684,0.0,0.19878634884284907,1.5014508006851273,0.7116893184604378,1.3413499602447716,0.5065016860106825,0.6129150000701081,1,751.1876944389678,751.1876944389678,0.0,3208.7486710190933,3208.7486710190933,0.0,1229.320295233354,1229.320295233354,0.0,1,0.016033121234272585,0.016033121234272585,0.0,2.0,2.0,0.0,248.23634315133816,248.23634315133816,0.0,204.6687355965487,938.6499436313549,673.4420372444517,913.4675967670224,453524.1775279575,231.63634573356444,1,0.044067141312871594,0.044067141312871594,0.0,804.0,804.0,0.0,0.9078196696553712,0.9078196696553712,0.0,1,0.007362019540393505,0.007362019540393505,0.0,208.0,208.0,0.0,0.7290911406400327,0.7290911406400327,0.0,0.16061384413678145,0.8862815573190906,0.3470190173989444,0.8192652898232756,0.12042219843652888,0.6976447732900174,65.26779503825644,99.7217713888245,99.95362856480408
1,0.07629356570271284,0.07629356570271284,0.0,12.0,12.0,0.0,54.6212168423168,54.6212168423168,0.0,1,8.368452312380533,8.368452312380533,0.0,3091.979770874766,3091.979770874766,0.0,46.40954245257313,46.40954245257313,0.0,45.231850298304835,60.18278141324675,92.67276221364547,50.28141660539091,8588.240856306875,44.109216737226994,1,0.0007204340001247811,0.0007204340001247811,0.0,4.0,4.0,0.0,1.1346143397095798,1.1346143397095798,0.0,1,0.07088277956439082,0.07088277956439082,0.0,820.0,820.0,0.0,0.8929859329824591,0.8929859329824591,0.0,0.08050159345827429,0.9367165845286761,0.2634783311378268,0.9862454932330353,0.06942083097917431,0.5395968742017022,1,0.03700018950280537,0.03700018950280537,0.0,4.0,4.0,0.0,573.9764011462316,573.9764011462316,0.0,1,88.74737778154594,88.74737778154594,0.0,3790.798390679772,3790.798390679772,0.0,403.59797802467205,403.59797802467205,0.0,216.37432843405784,500.35611709822376,526.5615158995412,436.00776319743215,277267.0300264228,367.0882463768283,1,0.3544161624326907,0.3544161624326907,0.0,3890.608046531851,3890.608046531851,0.0,1.4652229013729805,1.4652229013729805,0.0,2,0.0051637198029486076,0.010170138782582994,0.005006418979634386,82.0,162.0,80.0,1.0857516665609035,1.060696594181517,0.025055072379386423,0.22879515403900152,1.3301470400850484,0.407250233506347,1.2697758715816063,0.16585275269097413,0.8734651633849376,73.54509622072804,99.83769997681429,99.95362856480408
1,6.411088220128704,6.411088220128704,0.0,1814.5446021542662,1814.5446021542662,0.0,86.5165349385978,86.5165349385978,0.0,1,6.286052976962253,6.286052976962253,0.0,1635.7411915040902,1635.7411915040902,0.0,53.51582341369761,53.51582341369761,0.0,8.920216071545962,72.85680178120539,29.262675134070026,72.01255727394361,856.3041560021203,47.49568433177076,1,0.25426729488012156,0.25426729488012156,0.0,3168.222489354983,3168.222489354983,0.0,1.230749251712557,1.230749251712557,0.0,2,0.09304741367815927,0.1836675095077921,0.09062009582963282,1054.998337875452,2103.996675750904,1048.998337875452,0.9405574808332833,0.9046330048341311,0.035924475999152106,0.07092378789905093,1.086663288205761,0.28603060965195237,1.093416073775411,0.08181350965786754,0.6851054274875468,1,88.4853390212619,88.4853390212619,0.0,1618.888144296739,1618.888144296739,0.0,929.8483061591448,929.8483061591448,0.0,1,85.35723315738551,85.35723315738551,0.0,1351.2092099814206,1351.2092099814206,0.0,494.4882347568654,494.4882347568654,0.0,43.32543291366224,715.2370855372028,213.57776805396344,712.970298837593,45615.4630069126,432.0574086744274,1,0.1862814409405038,0.1862814409405038,0.0,1667.3363909454786,1667.3363909454786,0.0,1.55091414772455,1.55091414772455,0.0,1,0.19842757176312253,0.19842757176312253,0.0,1695.0762510159752,1695.0762510159752,0.0,1.0343408584457268,1.0343408584457268,0.0,0.2932225090386365,1.3776744452590555,0.5283371525618825,1.2602631512781957,0.2791401467771979,0.827635037078471,99.83769997681429,99.8840714120102,99.95362856480408
1,6.796298953119752,6.796298953119752,0.0,2937.329509113327,2937.329509113327,0.0,63.480922747054585,63.480922747054585,0.0,1,7.002132185931686,7.002132185931686,0.0,1634.1723397109056,1634.1723397109056,0.0,53.857061421983616,53.857061421983616,0.0,11.584377729580233,65.06645261685557,31.851571032819813,60.00842002569872,1014.5225772587662,49.92636166740901,2,0.08604752134898475,0.17061751409650117,0.08456999274751642,1860.2131672141807,3663.4263344283613,1803.2131672141807,1.0857535099929096,1.0956588244631984,0.00990531447028875,1,0.08970249249690698,0.08970249249690698,0.0,574.0,574.0,0.0,0.8725296290798726,0.8725296290798726,0.0,0.03872587368584029,0.9614204050257531,0.2121977533226171,1.0147523738711786,0.045027886515166246,0.6187035058434471,1,0.18565162123388745,0.18565162123388745,0.0,14.0,14.0,0.0,525.06016586096,525.06016586096,0.0,1,0.402382715469912,0.402382715469912,0.0,26.0,26.0,0.0,515.9365538164482,515.9365538164482,0.0,43.51028398454045,522.9812015445635,105.42812890796974,519.7829796161226,11115.090365035483,466.4359340940506,1,0.0007105173672818932,0.0007105173672818932,0.0,2.0,2.0,0.0,1.206227131153793,1.206227131153793,0.0,1,0.006646573752799423,0.006646573752799423,0.0,106.0,106.0,0.0,1.1620202752739632,1.1620202752739632,0.0,10.31792448272363,3.074678399308925,88.8440525609226,0.8540608636720709,7893.2656754479785,0.8489154170731604,94.92232784604684,21.261303037329004,45.07303501043357
1,114.10893270732825,114.10893270732825,0.0,2244.5822645035746,2244.5822645035746,0.0,201.93187685603078,201.93187685603078,0.0,1,0.11873375590005253,0.11873375590005253,0.0,4.0,4.0,0.0,67.02916557219163,67.02916557219163,0.0,18.35882305356689,139.7974658491013,78.06006965241451,108.13124155579192,6093.374474139805,54.814476353359105,1,0.06138103526433891,0.06138103526433891,0.0,536.0,536.0,0.0,1.194811545828113,1.194811545828113,0.0,1,0.07555991705537368,0.07555991705537368,0.0,1390.5362745657123,1390.5362745657123,0.0,0.9909846343134013,0.9909846343134013,0.0,0.061119887795204345,1.0230712607214667,0.27607891629646764,1.0774210642854012,0.076219568023432,0.5862769535086997,2,0.7211775018754452,1.2086471566294676,0.4874696547540225,9.0,16.0,7.0,649.0791205634372,661.9516400114926,12.872519448055414,1,0.025830403773852595,0.025830403773852595,0.0,2.0,2.0,0.0,423.204774842283,423.204774842283,0.0,39.724629182561074,535.956801697785,125.03280299602392,521.5082355368819,15633.201825042528,393.02721289287206,1,0.0018920547455212322,0.0018920547455212322,0.0,6.0,6.0,0.0,2.5178177508303374,2.5178177508303374,0.0,1,0.013479306131082947,0.013479306131082947,0.0,284.0,284.0,0.0,0.970745428253703,0.970745428253703,0.0,0.16702466645424902,1.5352443474130466,0.7112936320813523,1.3174066183073914,0.5059386310394822,0.7950079481435773,63.552051936007416,87.38696962670994,87.38696962670994
1,16.589379826808482,16.589379826808482,0.0,1873.751002016445,1873.751002016445,0.0,78.4914021304833,78.4914021304833,0.0,1,0.5566901718021029,0.5566901718021029,0.0,168.0,168.0,0.0,41.29711171594404,41.29711171594404,0.0,16.80537340486337,71.3484370482023,39.21986298696547,57.88994514603085,1538.1976527163438,39.64613973743562,1,0.0008216786083328209,0.0008216786083328209,0.0,8.0,8.0,0.0,0.9354050944383244,0.9354050944383244,0.0,1,0.06406859113158825,0.06406859113158825,0.0,2120.8871946400413,2120.8871946400413,0.0,0.7317048388732116,0.7317048388732116,0.0,0.065664029810903,0.7940412439013469,0.20854217253522392,0.7917718000306333,0.043489837725711106,0.5046697493348339,1,1.5619842264949284,1.5619842264949284,0.0,10.0,10.0,0.0,446.8824311869336,446.8824311869336,0.0,1,10.248378709015753,10.248378709015753,0.0,432.0,432.0,0.0,384.3395101702337,384.3395101702337,0.0,37.31478532930416,427.84396225000467,87.58271728017674,409.82985123989647,7670.732366179369,341.1866569850412,1,0.4029284344523285,0.4029284344523285,0.0,1997.0494242595446,1997.0494242595446,0.0,2.307700709227127,2.307700709227127,0.0,1,0.0024218920458749515,0.0024218920458749515,0.0,4.0,4.0,0.0,1.2190358698554118,1.2190358698554118,0.0,0.34387717843679433,1.9016677397378126,0.7119150495675918,1.792386182884902,0.5068230378008266,1.0491795148167817,81.68328309761186,87.89705541386506,87.89705541386506
1,0.2008897528551543,0.2008897528551543,0.0,82.0,82.0,0.0,48.30531816352102,48.30531816352102,0.0,1,1.6558703745540768,1.6558703745540768,0.0,804.5004660867467,804.5004660867467,0.0,40.32921286416098,40.32921286416098,0.0,26.65137954155763,50.27164958439553,66.08657637089938,44.99440443317849,4367.435576426716,37.63824138935369,1,0.05231366243577629,0.05231366243577629,0.0,262.2660008246868,262.2660008246868,0.0,1.0242848437082945,1.0242848437082945,0.0,1,0.0027146684344818706,0.0027146684344818706,0.0,4.0,4.0,0.0,0.7309531620828781,0.7309531620828781,0.0,0.06431755927221715,0.8221897580264538,0.27431694998253714,0.8464543567278977,0.07524978904772178,0.4192283568290591,2,3.2467379912377794,5.578238632162595,2.3315006409248156,395.0,678.0,283.0,443.9693912364074,450.2333210745496,6.263929838142246,2,1.3569668598629505,2.7116993180913482,1.3547324582283977,148.04074144961464,294.0,145.95925855038536,351.91893266543457,344.8031165514085,7.1158161140260745,57.93688408599076,416.48126169693353,141.21414522323943,404.9734495425308,19941.43481113015,328.02651224927945,1,0.19032098330621372,0.19032098330621372,0.0,3889.7871627074605,3889.7871627074605,0.0,1.1261314658784345,1.1261314658784345,0.0,1,7.651358481819415e-05,7.651358481819415e-05,0.0,2.0,2.0,0.0,0.8576419229380909,0.8576419229380909,0.0,0.24625680606196032,1.117687113720807,0.42537305170967993,1.0061045748301458,0.180942233120806,0.7331661223369833,67.51680964525852,99.95362856480408,99.95362856480408
1,2.9917629699291766,2.9917629699291766,0.0,709.9225700517436,709.9225700517436,0.0,35.49031081583938,35.49031081583938,0.0,1,3.0839229948710383,3.0839229948710383,0.0,1813.7868846504734,1813.7868846504734,0.0,32.27382028527137,32.27382028527137,0.0,12.515645848485626,42.82930489722042,25.287082357456907,33.72426074107916,639.4365341528083,24.809700463755533,1,0.0016634367414400941,0.0016634367414400941,0.0,28.0,28.0,0.0,1.0245064039455194,1.0245064039455194,0.0,1,0.05321899622159498,0.05321899622159498,0.0,554.0,554.0,0.0,0.8130534372060965,0.8130534372060965,0.0,0.05556776563288419,0.8603824221230788,0.2408555914315458,0.9007061590199599,0.05801141592383972,0.47972968115321996,1,2.0392480330988576,2.0392480330988576,0.0,156.0,156.0,0.0,222.79863879994596,222.79863879994596,0.0,1,40.21727252809097,40.21727252809097,0.0,1942.051666280723,1942.051666280723,0.0,166.01879796638815,166.01879796638815,0.0,20.02854769249533,205.01116739732115,51.02491679944189,202.8581927482159,2603.542134389967,144.1242141113052,1,0.002398840095861221,0.002398840095861221,0.0,10.0,10.0,0.0,1.6655771456232251,1.6655771456232251,0.0,1,0.28093604987741816,0.28093604987741816,0.0,1595.586109325026,1595.586109325026,0.0,0.7425417445120249,0.7425417445120249,0.0,0.19701773089915428,1.2417840031225809,0.6163459293674518,1.1420565360234547,0.37988230464782785,0.5955061431246259,54.34732204961743,75.26083932297705,75.26083932297705
1,0.18118653383628924,0.18118653383628924,0.0,38.0,38.0,0.0,34.05302318032688,34.05302318032688,0.0,1,2.2039882051351434,2.2039882051351434,0.0,1388.9205090454961,1388.9205090454961,0.0,27.604820266472547,27.604820266472547,0.0,13.94077983110977,34.55199007839425,24.99947041907509,30.135590809563197,624.9735212342106,23.720402335492086,1,0.03246151352805571,0.03246151352805571,0.0,358.0,358.0,0.0,1.0156266209008047,1.0156266209008047,0.0,1,0.05512161610837851,0.05512161610837851,0.0,736.5075023534096,736.5075023534096,0.0,0.739547049299238,0.739547049299238,0.0,0.056865568813905025,0.8047916556775129,0.24074606171598226,0.8244990497389981,0.05795866623175554,0.44634094287224213,1,5.2475799976118935,5.2475799976118935,0.0,822.0831993491972,822.0831993491972,0.0,218.1439741010872,218.1439741010872,0.0,1,0.15722714042846064,0.15722714042846064,0.0,6.0,6.0,0.0,201.52509702792247,201.52509702792247,0.0,27.723854477720735,205.52242225118871,70.60453827550651,201.2899256250184,4985.000825097465,150.28387779239065,1,0.005829022987474675,0.005829022987474675,0.0,54.0,54.0,0.0,0.7881359904784029,0.7881359904784029,0.0,1,0.03163719771755247,0.03163719771755247,0.0,897.267646337564,897.267646337564,0.0,0.6461473863578968,0.6461473863578968,0.0,0.2717009921110106,1.1392196253874023,0.6110790502570418,0.9164741815842284,0.37341760566304827,0.5499647047669401,57.407836772548116,40.64456294922328,40.64456294922328
1,2.9826147478072755,2.9826147478072755,0.0,1939.891587021476,1939.891587021476,0.0,35.540337846161805,35.540337846161805,0.0,1,0.01002725038299701,0.01002725038299701,0.0,4.0,4.0,0.0,25.85978649641158,25.85978649641158,0.0,8.489732619723222,35.30774653426331,13.148628244139676,32.42219028332614,172.88642470258762,25.594792258767683,1,0.07323022764744902,0.07323022764744902,0.0,737.6632194137295,737.6632194137295,0.0,0.8532974917296069,0.8532974917296069,0.0,1,0.19031267317244693,0.19031267317244693,0.0,2914.469048971779,2914.469048971779,0.0,0.6581959720480274,0.6581959720480274,0.0,0.04710933028502805,0.7285930213722269,0.2325288260321594,0.7713758877837704,0.05406965493589425,0.369441683878479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.59605839294485,226.1008114945772,49.80626736498448,215.8490156508984,2480.664268832318,195.91981699369663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833714292200915,2.1465491012227433,0.551154162306144,2.12690502193255,0.30377091062738737,1.4470730923580604,78.94736842105263,0.0,0.0
1,0.3416263344584962,0.3416263344584962,0.0,86.0,86.0,0.0,32.468944085513165,32.468944085513165,0.0,1,3.362142620731131,3.362142620731131,0.0,2935.3608305324824,2935.3608305324824,0.0,27.192373808612512,27.192373808612512,0.0,11.006174348655815,32.78128664718512,20.486454410130808,28.77498822784865,419.69481429836804,24.94416822935036,1,0.00019838169915031845,0.00019838169915031845,0.0,2.0,2.0,0.0,0.7259246954824821,0.7259246954824821,0.0,1,0.05946659026391288,0.05946659026391288,0.0,2241.8198644431377,2241.8198644431377,0.0,0.5784499088523105,0.5784499088523105,0.0,0.046270708685041705,0.6073655645234632,0.17230622084994976,0.6242073292870374,0.029689433743591658,0.351146025807985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.65708323672618,0.0,0.0
1,0.018750332112627888,0.018750332112627888,0.0,6.0,6.0,0.0,28.507139482798948,28.507139482798948,0.0,1,0.3253810084175299,0.3253810084175299,0.0,386.0,386.0,0.0,25.569488326005157,25.569488326005157,0.0,10.340108530934225,30.67142033623506,14.424713809349731,26.694030018556944,208.07236848164482,23.147068736942394,1,0.12818643733059476,0.12818643733059476,0.0,1929.0875734226022,1929.0875734226022,0.0,1.12047775130059,1.12047775130059,0.0,1,0.08244976956061945,0.08244976956061945,0.0,979.9691455953275,979.9691455953275,0.0,0.9494347852197553,0.9494347852197553,0.0,0.05109629805280213,0.9493856035380305,0.28250482730648674,1.0120626224590117,0.07980897745146791,0.48934925227310416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3807094829585,0.0,0.0
1,0.17241703650051932,0.17241703650051932,0.0,180.0,180.0,0.0,33.64675024126578,33.64675024126578,0.0,1,1.9090181970815578,1.9090181970815578,0.0,1893.1709539736378,1893.1709539736378,0.0,31.269621704386445,31.269621704386445,0.0,11.738704023936137,35.92462722050679,23.625096232466042,32.49501067760759,558.1451719932812,28.90273455519695,1,0.0571961956983249,0.0571961956983249,0.0,738.3587472469401,738.3587472469401,0.0,0.9000493814591413,0.9000493814591413,0.0,1,0.0003238335170255846,0.0003238335170255846,0.0,2.0,2.0,0.0,0.7009307551131516,0.7009307551131516,0.0,0.06713618386169255,0.7924706652021715,0.25862474689321224,0.8294290760529812,0.0668867597055781,0.4007844773606982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8453512636216,0.0,0.0
1,0.012291290043005887,0.012291290043005887,0.0,6.0,6.0,0.0,29.92621465176948,29.92621465176948,0.0,1,0.007266620278592484,0.007266620278592484,0.0,2.0,2.0,0.0,23.007610979121672,23.007610979121672,0.0,30.511255132457993,31.336266209695008,67.74870583344871,25.489931836017874,4589.887142107168,21.118646587454208,1,0.03245512562378228,0.03245512562378228,0.0,589.3110118406821,589.3110118406821,0.0,0.577301952493161,0.577301952493161,0.0,1,0.0006997376811626044,0.0006997376811626044,0.0,4.0,4.0,0.0,0.5035662947746975,0.5035662947746975,0.0,0.1288500175567962,0.6244282341085794,0.35712927006087897,0.5528944168172837,0.12754131553421622,0.3093776497080544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.490377927196846,0.0,0.0
1,1.3249708361782027,1.3249708361782027,0.0,829.3580657511884,829.3580657511884,0.0,37.35615334209416,37.35615334209416,0.0,1,1.7070797592389937,1.7070797592389937,0.0,418.0,418.0,0.0,26.86301691502318,26.86301691502318,0.0,27.353664350048835,41.44765182304347,47.43292453373234,34.8170129169415,2249.8823298227476,23.658666509094346,1,0.0030112320267658976,0.0030112320267658976,0.0,6.0,6.0,0.0,0.9383491720557511,0.9383491720557511,0.0,1,0.08625620403270551,0.08625620403270551,0.0,1718.7708867874253,1718.7708867874253,0.0,0.7786139970199328,0.7786139970199328,0.0,0.1690074032725076,0.9065539552274297,0.4623455361184299,0.8391788612503424,0.21376339476863834,0.42473406426057153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.02782286111755,0.0,0.0
1,4.601229193732138,4.601229193732138,0.0,242.0,242.0,0.0,487.3349688320634,487.3349688320634,0.0,1,37.151585909369885,37.151585909369885,0.0,1308.1453104405502,1308.1453104405502,0.0,368.89060219787774,368.89060219787774,0.0,43.289470062317434,425.29131057529736,122.30376902305534,424.2866634737821,14958.21191724487,252.2345199541167,1,0.09668848206878167,0.09668848206878167,0.0,414.0,414.0,0.0,4.5294152271250745,4.5294152271250745,0.0,1,0.0041334716925161,0.0041334716925161,0.0,2.0,2.0,0.0,3.5987156990415645,3.5987156990415645,0.0,0.26989364539959704,3.9790314194000325,1.1453523284004559,4.1551195105454255,1.311831956172346,2.1759026007050224,1,1.0652751132925005,1.0652751132925005,0.0,4.0,4.0,0.0,4013.209334728726,4013.209334728726,0.0,1,275.18433135951364,275.18433135951364,0.0,1354.375551901313,1354.375551901313,0.0,2815.6066303769458,2815.6066303769458,0.0,232.5319289542463,3466.0913459773847,773.2785373701032,3448.24926921145,597959.6963572461,2397.229578351882,1,1.4458635438252543e-05,1.4458635438252543e-05,0.0,4.0,4.0,0.0,1.8399120255839123,1.8399120255839123,0.0,1,0.08391448496791298,0.08391448496791298,0.0,1995.090261642228,1995.090261642228,0.0,1.7030828045504993,1.7030828045504993,0.0,0.12159057481864206,1.768084943700302,0.22047732084829183,1.7371193988193658,0.048610249008440624,1.518013104207525,54.648736378390915,79.78205425457918,79.78205425457918
1,0.6681089349502827,0.6681089349502827,0.0,10.0,10.0,0.0,683.0797472577243,683.0797472577243,0.0,1,98.00605714163135,98.00605714163135,0.0,1646.0498273765254,1646.0498273765254,0.0,570.126535926767,570.126535926767,0.0,68.81176118080309,652.3146352248176,245.5662478010784,645.4947307102285,60302.78205910063,328.4084527414844,1,0.07978588889188831,0.07978588889188831,0.0,90.0,90.0,0.0,7.007890387233954,7.007890387233954,0.0,1,0.3375839473327389,0.3375839473327389,0.0,688.1032705220973,688.1032705220973,0.0,3.719559359490047,3.719559359490047,0.0,0.4448931699083136,4.84060281135515,2.035193522258996,4.622988270640348,4.142012673044979,2.1068310254683107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.95864240375704,3452.6835059712203,805.4547221985036,3502.240151295395,648757.3095118687,2280.525956789834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141940457028403,2.3765677736161943,0.6372084375277234,2.252255554217284,0.4060345928565226,1.6762529958329313,51.91282170183167,0.0,0.0
1,3.1817689509740603,3.1817689509740603,0.0,18.0,18.0,0.0,848.6197844908315,848.6197844908315,0.0,1,11.628881648946532,11.628881648946532,0.0,85.40537356293726,85.40537356293726,0.0,246.41616101793224,246.41616101793224,0.0,87.86194993891787,567.7303964661596,279.78376133926923,592.3221921546394,78278.95310914918,149.94090351899774,1,0.15208473265364209,0.15208473265364209,0.0,430.0,430.0,0.0,3.4402071548492783,3.4402071548492783,0.0,1,2.1314378729098138e-05,2.1314378729098138e-05,0.0,4.0,4.0,0.0,2.0831049160489536,2.0831049160489536,0.0,0.19540624136461882,2.8103863383321017,1.0882089238577444,2.8910580868367908,1.18419866196363,1.246214342014039,2,8.753081045803128,14.60185063621384,5.848769590410711,21.9545028421897,41.9090056843794,19.9545028421897,4034.090377130699,4105.7797983041,71.68942117340112,2,26.265371161309076,51.71160481700554,25.44623365569646,78.0,150.0,72.0,1932.1092444807337,625.0372134819689,1307.0720309987646,299.89752438961443,2796.949595652248,1454.6083967384368,3115.8575830634945,2115885.5878619654,600.6206279865056,2,0.02275681864461876,0.041196907990174836,0.018440089345556077,95.0,172.0,77.0,2.797733917987374,2.9264236560868815,0.12868973809950734,1,0.040474702453503486,0.040474702453503486,0.0,344.0,344.0,0.0,1.9945724633341002,1.9945724633341002,0.0,0.31141660637893176,2.418989916390816,0.6460982747838336,2.310997661215933,0.4174429806786462,1.6508057735891146,59.77277996753999,86.87688383955484,91.00394157199165
