Sum_VT,Last_VT,Max_VT,Delta_Max_Min_VT,is_swarm_detected_VT,Sum_LP,Last_LP,Max_LP,Delta_Max_Min_LP,is_swarm_detected_LP,Sum_tornillo,Last_tornillo,Max_tornillo,Delta_Max_Min_tornillo,is_swarm_detected_tornillo,Sum_Precipitations,Last_Precipitations,Max_Precipitations,Delta_Max_Min_Precipitations
0.0,0.0,0.0,0.0,0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,6.0,1.0,5.0,5.0,0,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,4.0,3.0,3.0,3.0,1,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,4.0,4.0,4.0,4.0,1,11.0,4.0,4.0,1.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,31.0,14.0,14.0,7.0,0,25.0,19.0,19.0,19.0,1,61.5842,29.0347,29.0347,16.873800000000003
0.0,0.0,0.0,0.0,0,7.0,1.0,5.0,4.0,0,3.0,0.0,2.0,2.0,0,53.9628,17.9876,26.9814,17.9876
0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0,12.0,8.0,8.0,8.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,6.0,2.0,2.0,0.0,0,6.0,0.0,6.0,6.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,2.0,0,13.0,0.0,13.0,13.0,0,40.934799999999996,14.8738,14.8738,1.8432999999999993
0.0,0.0,0.0,0.0,0,6.0,2.0,2.0,0.0,0,34.0,5.0,17.0,12.0,0,14.8738,0.0,14.8738,14.8738
1.0,0.0,1.0,1.0,0,10.0,5.0,5.0,3.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,6.0,0.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,7.0,2.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,8.0,1.0,5.0,4.0,0,6.0,2.0,4.0,4.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,18.0,3.0,11.0,8.0,0,0.0,0.0,0.0,0.0,0,33.479,16.7395,16.7395,16.7395
0.0,0.0,0.0,0.0,0,21.0,6.0,13.0,11.0,0,0.0,0.0,0.0,0.0,0,26.9341,26.9341,26.9341,26.9341
1.0,0.0,1.0,1.0,0,9.0,1.0,7.0,6.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5.0,2.0,2.0,1.0,0,5.0,2.0,2.0,1.0,0,7.0,0.0,7.0,7.0,0,29.2501,19.5001,19.5001,19.5001
8.0,5.0,5.0,4.0,1,6.0,2.0,2.0,0.0,0,2.0,0.0,2.0,2.0,0,31.575,15.7875,15.7875,15.7875
8.0,3.0,4.0,3.0,0,7.0,1.0,5.0,4.0,0,16.0,6.0,10.0,10.0,0,89.0697,38.1727,38.1727,12.7242
1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,27.8182,0.0,18.5455,18.5455
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.0,3.0,3.0,3.0,1,22.4017,22.4017,22.4017,22.4017
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,6.0,2.0,3.0,2.0,0,21.2837,1.2184,18.4287,17.2103
1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,4.0,3.0,3.0,3.0,1,8.4221,5.7881,5.7881,4.7158999999999995
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1,7.4887,3.3141,3.3141,2.4467999999999996
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,32.2545,32.2545,32.2545,32.2545
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3.0,0.0,2.0,2.0,0,10.5733,0.0,10.5733,10.5733
0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0,2.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
