Number of peaks RSAM VRBA,Avg Prominence RSAM VRBA,Max Prominence RSAM VRBA,Std Prominence RSAM VRBA,Avg h Width RSAM VRBA,Max h Width RSAM VRBA,Std h Width RSAM VRBA,Avg peak RSAM VRBA,Max peak RSAM VRBA,Std peak RSAM VRBA,Number of drops RSAM VRBA,Avg Drop Depth RSAM VRBA,Max Drop Depth RSAM VRBA,Std Drop Depth RSAM VRBA,Avg l Width RSAM VRBA,Max l Width RSAM VRBA,Std l Width RSAM VRBA,Avg drop RSAM VRBA,Max drop RSAM VRBA,Std drop RSAM VRBA,Quantile Changes RSAM VRBA,Avg Value RSAM VRBA,Std Value RSAM VRBA,Median Value RSAM VRBA,Var Value RSAM VRBA,Mean Min Values RSAM VRBA,Number of peaks DSAR VRBA,Avg Prominence DSAR VRBA,Max Prominence DSAR VRBA,Std Prominence DSAR VRBA,Avg h Width DSAR VRBA,Max h Width DSAR VRBA,Std h Width DSAR VRBA,Avg peak DSAR VRBA,Max peak DSAR VRBA,Std peak DSAR VRBA,Number of drops DSAR VRBA,Avg Drop Depth DSAR VRBA,Max Drop Depth DSAR VRBA,Std Drop Depth DSAR VRBA,Avg l Width DSAR VRBA,Max l Width DSAR VRBA,Std l Width DSAR VRBA,Avg drop DSAR VRBA,Max drop DSAR VRBA,Std drop DSAR VRBA,Quantile Changes DSAR VRBA,Avg Value DSAR VRBA,Std Value DSAR VRBA,Median Value DSAR VRBA,Var Value DSAR VRBA,Mean Min Values DSAR VRBA,Number of peaks RSAM VORI,Avg Prominence RSAM VORI,Max Prominence RSAM VORI,Std Prominence RSAM VORI,Avg h Width RSAM VORI,Max h Width RSAM VORI,Std h Width RSAM VORI,Avg peak RSAM VORI,Max peak RSAM VORI,Std peak RSAM VORI,Number of drops RSAM VORI,Avg Drop Depth RSAM VORI,Max Drop Depth RSAM VORI,Std Drop Depth RSAM VORI,Avg l Width RSAM VORI,Max l Width RSAM VORI,Std l Width RSAM VORI,Avg drop RSAM VORI,Max drop RSAM VORI,Std drop RSAM VORI,Quantile Changes RSAM VORI,Avg Value RSAM VORI,Std Value RSAM VORI,Median Value RSAM VORI,Var Value RSAM VORI,Mean Min Values RSAM VORI,Number of peaks DSAR VORI,Avg Prominence DSAR VORI,Max Prominence DSAR VORI,Std Prominence DSAR VORI,Avg h Width DSAR VORI,Max h Width DSAR VORI,Std h Width DSAR VORI,Avg peak DSAR VORI,Max peak DSAR VORI,Std peak DSAR VORI,Number of drops DSAR VORI,Avg Drop Depth DSAR VORI,Max Drop Depth DSAR VORI,Std Drop Depth DSAR VORI,Avg l Width DSAR VORI,Max l Width DSAR VORI,Std l Width DSAR VORI,Avg drop DSAR VORI,Max drop DSAR VORI,Std drop DSAR VORI,Quantile Changes DSAR VORI,Avg Value DSAR VORI,Std Value DSAR VORI,Median Value DSAR VORI,Var Value DSAR VORI,Mean Min Values DSAR VORI,Coverage Percentage VRBA,Coverage Percentage VORI RSAM,Coverage Percentage VORI DSAR
1,14.285490771008064,14.285490771008064,0.0,2528.4333590870638,2528.4333590870638,0.0,57.260947785644504,57.260947785644504,0.0,1,0.6869901021960203,0.6869901021960203,0.0,322.2602806715606,322.2602806715606,0.0,40.23349103468356,40.23349103468356,0.0,60.62964494249351,60.56251487356588,517.268272059492,45.32986544302237,267566.4652794127,38.06036006390702,2,0.07076931037707374,0.14133358561018117,0.07056427523310743,1168.9645707854404,2329.929141570881,1160.9645707854404,0.8978949967998826,0.9427494993406167,0.04485450254073414,2,0.0412876173400753,0.07115677476279114,0.029869157422715842,1075.6098026369373,1913.995544109534,838.3857414725968,0.7830473407702441,0.7646787678100527,0.0183685729601914,0.05396128736572673,0.8239491697305733,0.1844384099273133,0.826280844982807,0.034017527056515666,0.4770433264208616,1,80.41241426889974,80.41241426889974,0.0,2889.7788011601083,2889.7788011601083,0.0,252.07711154134563,252.07711154134563,0.0,1,27.92060588087051,27.92060588087051,0.0,1155.0122774542597,1155.0122774542597,0.0,140.2544659695005,140.2544659695005,0.0,198.19635617359842,236.44243577645486,1541.6490258522967,195.0318514486612,2376681.718911336,95.0511331001428,2,0.2592347151912793,0.4491390165777278,0.18990430138644854,1342.503624559888,2122.007249119776,779.5036245598881,3.946331451897742,4.082061901707059,0.1357304498093166,1,0.3468190546520442,0.3468190546520442,0.0,1399.7291054457005,1399.7291054457005,0.0,3.128867430313012,3.128867430313012,0.0,0.5254271733760842,3.754515308261548,1.1246823983202443,3.6378207541429752,1.2649104970913767,2.3930003758429095,99.95362856480408,99.95362856480408,99.95362856480408
1,9.676741602055131,9.676741602055131,0.0,2159.612580740375,2159.612580740375,0.0,49.64921952981224,49.64921952981224,0.0,1,0.0007362517745050923,0.0007362517745050923,0.0,2.0,2.0,0.0,33.17675936575722,33.17675936575722,0.0,17.41010245031856,45.4633474066323,107.0349254391662,39.485879067630506,11456.475263767868,32.67435746306845,1,0.0716872414784665,0.0716872414784665,0.0,2241.6310638758396,2241.6310638758396,0.0,0.8018998713267652,0.8018998713267652,0.0,1,0.0012189458822512433,0.0012189458822512433,0.0,18.0,18.0,0.0,0.6240846933678164,0.6240846933678164,0.0,0.04000698566406773,0.7117331758602613,0.14655727852258177,0.7253066616224696,0.02147903588794561,0.429504716242426,1,47.39007055975745,47.39007055975745,0.0,2397.5881909215336,2397.5881909215336,0.0,200.2034724692051,200.2034724692051,0.0,1,1.5806506035756769,1.5806506035756769,0.0,346.0,346.0,0.0,78.176386102932,78.176386102932,0.0,60.11526136963607,167.697263167814,223.62189177221094,153.62688471765452,50006.75047978243,68.85416419944683,2,0.24256618067281432,0.48035748845029147,0.23779130777747715,1319.9102660136055,2596.820532027211,1276.9102660136055,3.515118568315448,3.6523108413091663,0.13719227299371806,1,0.316896228641923,0.316896228641923,0.0,1158.9334886998674,1158.9334886998674,0.0,2.733990032441505,2.733990032441505,0.0,0.540001748996422,3.432627136788424,1.0423363074797272,3.266635823146469,1.0864649778904722,2.174964361757638,99.95362856480408,99.95362856480408,99.95362856480408
1,1.0085443338197564,1.0085443338197564,0.0,466.0,466.0,0.0,34.93264567633757,34.93264567633757,0.0,1,0.03680493181238731,0.03680493181238731,0.0,74.0,74.0,0.0,29.637646433514355,29.637646433514355,0.0,7.698974769457646,33.785815565668386,19.70069748631348,31.702094160488944,388.1174814472383,28.574618429115137,1,0.014029255779619554,0.014029255779619554,0.0,676.4063541352609,676.4063541352609,0.0,0.7072167881228237,0.7072167881228237,0.0,2,0.03445586503425313,0.0426535698618139,0.00819770482756077,2403.3487646958906,3593.1181788626127,1189.769414166722,0.6667941291613986,0.6597266175176859,0.0070675116437126095,0.029365640030967397,0.6523263388877545,0.12535388152931662,0.688648918108363,0.015713595614465947,0.3967862777778453,1,26.142596609546942,26.142596609546942,0.0,829.1489792308811,829.1489792308811,0.0,152.08542493248717,152.08542493248717,0.0,1,28.21570764224282,28.21570764224282,0.0,2766.222046441075,2766.222046441075,0.0,75.46360002642524,75.46360002642524,0.0,21.152390779540102,108.77687280002152,59.073691071653116,98.92655166221832,3489.7009768291086,54.84676408847281,1,0.07772140294073182,0.07772140294073182,0.0,1380.291909238048,1380.291909238048,0.0,2.7783113206190677,2.7783113206190677,0.0,1,0.07150435006077105,0.07150435006077105,0.0,416.0,416.0,0.0,2.3491793901765736,2.3491793901765736,0.0,0.2925814267692066,2.694047526926527,0.5141889754898927,2.6381306561248503,0.2643903025153455,1.962678694654494,99.95362856480408,99.95362856480408,99.95362856480408
1,5.988632661083862,5.988632661083862,0.0,1795.7913041382922,1795.7913041382922,0.0,46.705616257263834,46.705616257263834,0.0,1,2.4271438135883514,2.4271438135883514,0.0,1691.7976787407674,1691.7976787407674,0.0,34.87671129867148,34.87671129867148,0.0,18.964984733473795,45.870881840467455,91.74810431974116,39.49831756565633,8417.714646266106,32.40483712888324,2,0.06936953218561787,0.10276536047884921,0.033395828293231344,2219.1043582069046,3402.0092703673367,1182.904912160432,0.6836141952034303,0.6997134922719568,0.016099297068526475,1,0.043694168386889,0.043694168386889,0.0,768.5135651612329,768.5135651612329,0.0,0.5667213486941702,0.5667213486941702,0.0,0.04576913443299205,0.6317111784828165,0.18541133341827812,0.6366917911645633,0.03437736255994389,0.33023124097590273,2,0.8006746064642982,0.8927982270466828,0.09212362058238455,18.65557347603982,29.31114695207964,10.65557347603982,383.751172816429,387.51252038737505,3.761347570946043,1,33.588892428931615,33.588892428931615,0.0,1764.3408993707349,1764.3408993707349,0.0,236.22580443370936,236.22580443370936,0.0,72.38505140691623,323.1191591218035,188.1907602979214,296.2165353863207,35415.762261509706,179.23214271745067,2,0.0073829395904603246,0.01100326068958779,0.003620321099127466,19.5,34.0,14.5,4.98033238509495,5.152551712850515,0.17221932775556503,1,0.805804910803976,0.805804910803976,0.0,2873.771822836508,2873.771822836508,0.0,3.859632505144648,3.859632505144648,0.0,0.781818124846614,4.545999313892234,1.6369034857099058,4.372767701324612,2.6794530215292403,2.734945036081107,99.95362856480408,99.69858567122652,99.95362856480408
1,1.4051801932502173,1.4051801932502173,0.0,971.439454137837,971.439454137837,0.0,50.316455908669184,50.316455908669184,0.0,1,0.11229562452554376,0.11229562452554376,0.0,90.0,90.0,0.0,32.54235895859004,32.54235895859004,0.0,6.341369331826957,44.68733196046236,18.199927631600538,43.66446168932339,331.2373657954967,30.884096207416228,1,0.03688929359217452,0.03688929359217452,0.0,994.7640736791955,994.7640736791955,0.0,0.6955592598478785,0.6955592598478785,0.0,1,0.06096454036315946,0.06096454036315946,0.0,1303.7693883129882,1303.7693883129882,0.0,0.546819361617619,0.546819361617619,0.0,0.034365869470249784,0.6310150900912179,0.15247281749890196,0.6450825315259606,0.02324796007605346,0.34274938893468676,1,122.67110719653817,122.67110719653817,0.0,2997.4168762086265,2997.4168762086265,0.0,396.62301795772527,396.62301795772527,0.0,1,6.434546514802179,6.434546514802179,0.0,274.0,274.0,0.0,159.6790685844868,159.6790685844868,0.0,38.42863182741974,304.4598133934243,111.19664628836281,310.6082434115504,12364.694145779271,137.1214301790709,2,0.08193060645329342,0.14996178091744827,0.06803117446415485,448.5549619559238,851.6495940011234,403.0946320451996,3.8641425143226975,3.88515285718669,0.02101034286399206,1,0.011522414433294603,0.011522414433294603,0.0,44.866920886865955,44.866920886865955,0.0,2.9415565046788656,2.9415565046788656,0.0,0.5419201879380521,3.663752203493883,0.9048244390369435,3.5080727026883216,0.8187072654785195,2.481193388989343,79.73568281938326,99.90725712960817,99.95362856480408
1,54.92146155899508,54.92146155899508,0.0,2337.2934655479476,2337.2934655479476,0.0,149.67158108064712,149.67158108064712,0.0,1,4.481357554836627,4.481357554836627,0.0,884.0523718434897,884.0523718434897,0.0,42.44284779499383,42.44284779499383,0.0,15.425989491931709,96.13082536155903,53.08889875192908,89.57392532587362,2818.4311706925773,35.74177189389143,1,0.15635665322333048,0.15635665322333048,0.0,2870.2640116860007,2870.2640116860007,0.0,0.5919787878655416,0.5919787878655416,0.0,1,0.02398055205395977,0.02398055205395977,0.0,1377.5658231679988,1377.5658231679988,0.0,0.42306480017639747,0.42306480017639747,0.0,0.04161060912348694,0.49390185416517346,0.16525379527606893,0.47717230174130787,0.027308816853144905,0.23698183418469304,1,234.18902350169117,234.18902350169117,0.0,1717.2841140266528,1717.2841140266528,0.0,1103.927973569838,1103.927973569838,0.0,1,40.71992391545331,40.71992391545331,0.0,1200.5032366764372,1200.5032366764372,0.0,367.78263297186015,367.78263297186015,0.0,87.77188755006785,737.6244258641289,364.9415976078303,716.947620434698,133182.36966455553,275.6470535311934,2,0.010983164200729423,0.017830505056260826,0.006847340855531403,28.0,46.0,18.0,4.932311958161645,5.118951417534581,0.18663945937293613,2,0.3934252853938831,0.7830971983206294,0.3896719129267463,1275.9702633619377,2538.9405267238753,1262.9702633619377,3.47983941959901,3.3016634083078933,0.17817601129111638,0.5011719056096112,4.127112531901095,0.987994279371269,3.9599046784648815,0.9761326960703531,2.7723538822611586,99.83769997681429,99.86088569441223,99.95362856480408
1,0.019553446699291044,0.019553446699291044,0.0,6.0,6.0,0.0,76.07493440268398,76.07493440268398,0.0,2,2.8149295817384505,5.6265952600263915,2.811665678287941,778.3870018075504,1552.7740036151008,774.3870018075504,48.33672668590077,48.04164627432007,0.29508041158069886,16.48339833425474,62.30213579512819,34.643909119435286,55.20957133679429,1200.2004390756915,34.68001784621949,1,0.15359205858968827,0.15359205858968827,0.0,2832.936663871442,2832.936663871442,0.0,0.8519336253619567,0.8519336253619567,0.0,1,0.042264240318912516,0.042264240318912516,0.0,692.9775586985961,692.9775586985961,0.0,0.6373624523426712,0.6373624523426712,0.0,0.048454945140440006,0.7125228780879023,0.2293648763259253,0.712579676766289,0.05260824649200701,0.3271363545620154,1,7.027563870534095,7.027563870534095,0.0,2122.5703667770044,2122.5703667770044,0.0,200.17254174827542,200.17254174827542,0.0,1,2.605819350504305,2.605819350504305,0.0,202.0,202.0,0.0,189.72124475963489,189.72124475963489,0.0,27.901221075787245,212.24921386419297,47.817821018999076,204.2441668782427,2286.54400700503,152.06317198707274,1,2.3086782382753714,2.3086782382753714,0.0,682.0,682.0,0.0,3.1627391019474422,3.1627391019474422,0.0,1,1.858467561354956,1.858467561354956,0.0,491.7352833207824,491.7352833207824,0.0,0.8540608636720709,0.8540608636720709,0.0,34.3208175754112,7.785224739839495,144.25216571099762,2.350949103723092,20808.687312313115,0.854060863672071,99.90725712960817,56.80500811500116,99.95362856480408
1,0.29237968931686,0.29237968931686,0.0,6.0,6.0,0.0,85.43671382055102,85.43671382055102,0.0,1,4.872967575912121,4.872967575912121,0.0,1567.4734757697065,1567.4734757697065,0.0,28.44874572013179,28.44874572013179,0.0,45.053384421032426,65.25985909317603,72.61778883656763,45.40197002048927,5273.343255512326,21.51960527969261,1,0.017023005673500236,0.017023005673500236,0.0,490.0,490.0,0.0,0.8019840893545453,0.8019840893545453,0.0,2,0.032611285418289115,0.06500871299068267,0.032397427572393556,309.5297967852597,615.0595935705194,305.5297967852597,0.6626860156804921,0.6581177748102363,0.004568240870255924,0.058150326439376565,0.7203289847508197,0.21973088944339908,0.7358775240621522,0.048281663775587264,0.33600078818069135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.64108509158359,0.0,0.0
1,4.453687676037873,4.453687676037873,0.0,809.8220227278184,809.8220227278184,0.0,72.16895720510783,72.16895720510783,0.0,1,3.6716506850900927,3.6716506850900927,0.0,1185.2781294101399,1185.2781294101399,0.0,39.37341743983314,39.37341743983314,0.0,13.026464933093957,60.886892360306256,27.17493879750698,53.70225808999717,738.4772986482501,32.70037525828046,1,0.044086196603885575,0.044086196603885575,0.0,678.0,678.0,0.0,0.7708626908476567,0.7708626908476567,0.0,1,0.06782290788299272,0.06782290788299272,0.0,1181.1529620369492,1181.1529620369492,0.0,0.6319887627476694,0.6319887627476694,0.0,0.0340151833250362,0.6679834601964248,0.20587787026824977,0.6965260420301542,0.04238569746619029,0.29879408710347055,1,4.705455634034621,4.705455634034621,0.0,330.0,330.0,0.0,229.5272078719318,229.5272078719318,0.0,1,23.776689535747607,23.776689535747607,0.0,1717.0552400081376,1717.0552400081376,0.0,186.8934586328225,186.8934586328225,0.0,28.3147053730035,209.01059227740055,56.71573149132427,205.03695109126124,3216.6741985959916,127.61727616236152,1,0.08648271151763653,0.08648271151763653,0.0,348.0,348.0,0.0,3.479595588796939,3.479595588796939,0.0,1,0.44825211943264565,0.44825211943264565,0.0,1295.3421454244599,1295.3421454244599,0.0,2.312794757303721,2.312794757303721,0.0,32.61647101537527,8.88171080474011,146.3748075901045,3.09597217168312,21425.58429704011,0.854060863672071,99.95362856480408,70.41502434500347,99.95362856480408
1,0.5229807718785224,0.5229807718785224,0.0,146.0,146.0,0.0,69.33184710254093,69.33184710254093,0.0,1,4.143975004631876,4.143975004631876,0.0,1145.020488633224,1145.020488633224,0.0,53.415682867736834,53.415682867736834,0.0,20.510721523585065,69.69922826218861,91.12987311480792,62.06093155295626,8304.65377392099,40.693729318725076,1,0.05696988667140168,0.05696988667140168,0.0,1046.1327215428528,1046.1327215428528,0.0,0.8185251456334202,0.8185251456334202,0.0,2,0.0028242093199462026,0.005486495635866229,0.002662286315920026,11.0,18.0,7.0,0.6826745424425233,0.6515347680521834,0.031139774390340047,0.04143730292335112,0.7186817190271693,0.21350897477599498,0.7392741629559966,0.04558608230989646,0.37253620915956204,1,0.10009882993142583,0.10009882993142583,0.0,6.0,6.0,0.0,257.65971594367284,257.65971594367284,0.0,2,16.30747915221214,32.37278380164415,16.065304649432008,1757.0974676331532,3502.1949352663064,1745.0974676331532,205.26986485064077,199.25833790135053,6.011526949290257,44.51792479729965,235.37474845267087,191.06697962384823,222.52609179943676,36506.59070258003,146.37759347264256,2,0.003375362797974457,0.0050405251569376475,0.0016651623589631903,3.0,4.0,1.0,3.4510173574380465,3.6018825186266445,0.15086516118859827,2,0.35732442002997056,0.7041499552049575,0.34682553517498693,1781.574625250982,3526.149250501964,1744.574625250982,2.713882812235876,2.5960022410444905,0.11788057119138506,0.45989734121494724,3.152601577139985,0.851742265739893,3.046442794953604,0.7254648872477265,1.9097351355823078,99.95362856480408,99.8840714120102,99.95362856480408
1,7.751752138971064,7.751752138971064,0.0,3944.4526983329592,3944.4526983329592,0.0,49.03996442592411,49.03996442592411,0.0,1,0.30409304512458135,0.30409304512458135,0.0,138.0,138.0,0.0,41.28821228695305,41.28821228695305,0.0,7.397602973515066,48.35195591409901,24.074130625735314,44.6976674046653,579.5637653849669,32.24659591335711,2,0.15680074564519686,0.3033474353623591,0.14654668971716223,1768.8796179092956,3484.759235818591,1715.8796179092956,1.1066333618911446,1.1339034690209489,0.027270107129804155,1,0.025457696589982093,0.025457696589982093,0.0,1100.221639569611,1100.221639569611,0.0,0.8252027313627793,0.8252027313627793,0.0,0.044442169293262945,0.9401899736455176,0.23159247936290495,0.9370777809838804,0.05363507649745755,0.5462608351374988,1,37.17176836041352,37.17176836041352,0.0,1985.654514700087,1985.654514700087,0.0,358.67014563072945,358.67014563072945,0.0,1,0.10331990868189678,0.10331990868189678,0.0,2.0,2.0,0.0,316.11129601096263,316.11129601096263,0.0,20.343133587090097,330.6689102239471,96.57948149168104,332.40015603098294,9327.596245201961,137.7901081889486,1,0.012710262322023436,0.012710262322023436,0.0,70.0,70.0,0.0,2.689731196536949,2.689731196536949,0.0,1,1.2655580501084542,1.2655580501084542,0.0,3331.888586300798,3331.888586300798,0.0,0.8540729427693309,0.8540729427693309,0.0,7.854346419432753,3.144130353430752,67.09505928376687,1.3537491506777946,4501.7469802921905,0.660530897572325,99.95362856480408,99.7217713888245,99.95362856480408
1,23.634101076983953,23.634101076983953,0.0,3650.756553341216,3650.756553341216,0.0,109.42069732103656,109.42069732103656,0.0,1,0.15134515214651856,0.15134515214651856,0.0,42.0,42.0,0.0,85.7865962440526,85.7865962440526,0.0,6.86629812231656,92.21792548775396,22.52284976650547,91.2747238158663,507.2787616045755,48.141138850175686,1,0.033866803069533935,0.033866803069533935,0.0,371.04286096896385,371.04286096896385,0.0,1.3492807687282162,1.3492807687282162,0.0,2,0.005443418451490489,0.006235607071909399,0.0007921886204189099,33.5,48.0,14.5,0.7624488799107645,0.6786123939468504,0.08383648596391419,0.06568969383078138,1.1195793010526418,0.33210184556519406,1.1584410554627813,0.11029163582780802,0.5335547573037148,1,108.80662914615482,108.80662914615482,0.0,1859.8751716670388,1859.8751716670388,0.0,759.1090517398904,759.1090517398904,0.0,1,0.7536322522367982,0.7536322522367982,0.0,2.0,2.0,0.0,524.4929676786262,524.4929676786262,0.0,31.254367106939217,658.4210508223614,135.11445187317986,664.058088468993,18255.91510498984,371.96818097803623,1,0.0007311872914450568,0.0007311872914450568,0.0,4.0,4.0,0.0,2.242544956317404,2.242544956317404,0.0,2,0.00420651068507949,0.007820509585977575,0.0036139989008980855,53.5,102.0,48.5,1.3874173911639678,1.3051588841494541,0.08225850701451365,0.25495938048441824,1.7982413929637728,0.6100334556934294,1.6729380064357535,0.3721408170652672,1.0482131272560105,99.95362856480408,99.8840714120102,99.95362856480408
1,20.53201751355384,20.53201751355384,0.0,2919.761837699084,2919.761837699084,0.0,137.93413063420104,137.93413063420104,0.0,1,4.930319679290903,4.930319679290903,0.0,989.0,989.0,0.0,87.19259893057526,87.19259893057526,0.0,5.004033356803709,117.41714757674593,24.024568257359572,122.07973159499169,577.1798799525292,71.36955022399233,1,0.3242425493066392,0.3242425493066392,0.0,2423.4714200644685,2423.4714200644685,0.0,1.4478130023316522,1.4478130023316522,0.0,1,0.12415373270198438,0.12415373270198438,0.0,1557.7173757110515,1557.7173757110515,0.0,1.0744988906660955,1.0744988906660955,0.0,0.05928661055586619,1.2029570190479666,0.29821699440583144,1.194745247652516,0.08893337575244771,0.6964231546746149,1,108.15234552459629,108.15234552459629,0.0,2914.746834305882,2914.746834305882,0.0,845.0535828717213,845.0535828717213,0.0,1,22.77580744070201,22.77580744070201,0.0,807.4947185938453,807.4947185938453,0.0,563.7259725452091,563.7259725452091,0.0,29.72252603947463,729.6031111179386,133.82927592410942,749.7472012034641,17910.275094371416,479.00055591745536,1,0.08400801403403779,0.08400801403403779,0.0,1061.9807391643103,1061.9807391643103,0.0,2.6616780706913983,2.6616780706913983,0.0,2,0.16301455511533303,0.26756016523110393,0.1045456101157709,918.3958945647051,1616.467403770098,698.0715092053928,1.9854744595465237,1.9684763843718884,0.016998075174635252,0.2960738421383871,2.3280318180917337,0.6380726194730609,2.2742999273045523,0.40713666772121365,1.3943149859689612,99.95362856480408,99.8840714120102,99.95362856480408
1,0.010052668904364737,0.010052668904364737,0.0,2.0,2.0,0.0,94.16881198960289,94.16881198960289,0.0,1,15.047015796624663,15.047015796624663,0.0,2540.892888317124,2540.892888317124,0.0,76.94191090578559,76.94191090578559,0.0,7.885754095965208,88.709493005312,30.543541438259197,86.67206021827394,932.9079235906568,68.94692868335173,1,9.15837387873708e-05,9.15837387873708e-05,0.0,2.0,2.0,0.0,1.5418107220891453,1.5418107220891453,0.0,1,0.015500934254123022,0.015500934254123022,0.0,76.0,76.0,0.0,1.2203080355014713,1.2203080355014713,0.0,0.061205703099166925,1.3039870944192478,0.27148234431564566,1.3376311975069932,0.07370266327511878,0.7546621782462587,1,58.12244839112395,58.12244839112395,0.0,1909.132076798061,1909.132076798061,0.0,580.5544646943476,580.5544646943476,0.0,1,111.08869516069649,111.08869516069649,0.0,2746.619534952832,2746.619534952832,0.0,469.46576953365116,469.46576953365116,0.0,25.495925565367216,541.9329633030686,91.50754171314006,533.0135375305742,8373.630190382068,435.5831454898581,1,0.04967134552276553,0.04967134552276553,0.0,518.0,518.0,0.0,1.7396297630910498,1.7396297630910498,0.0,1,0.011175930252873112,0.011175930252873112,0.0,90.0,90.0,0.0,1.2467292493748543,1.2467292493748543,0.0,9.634670026936325,2.791792010441668,67.36671765556096,1.4018864289515294,4538.274647684068,0.9778148917242943,99.95362856480408,99.14212844887548,99.95362856480408
1,0.019134360396535044,0.019134360396535044,0.0,2.0,2.0,0.0,110.17412792623652,110.17412792623652,0.0,1,0.5352175573596512,0.5352175573596512,0.0,184.0,184.0,0.0,58.194504284398846,58.194504284398846,0.0,5.397004990472942,84.49229931587227,20.549625802630516,84.80194205130715,422.28712062813787,52.8786639183897,2,0.15261166090709405,0.3046349226100594,0.15202326170296537,1018.6994389104896,2035.3988778209791,1016.6994389104896,1.1488972222216105,1.2563241858777174,0.10742696365610693,2,0.08877451965110494,0.17659394131984318,0.08781942166873824,1393.9944789994572,2755.9889579989144,1361.9944789994572,0.8918256071458093,0.8814816697780654,0.01034393736774386,0.06410718221760184,0.9924886705267236,0.29158756407659187,0.9812527728615198,0.08502330752412056,0.5110113925791069,1,25.595178964428783,25.595178964428783,0.0,1571.184507375172,1571.184507375172,0.0,566.4883379353823,566.4883379353823,0.0,1,3.3170237467803076,3.3170237467803076,0.0,92.0,92.0,0.0,329.39376310251777,329.39376310251777,0.0,16.439906641417316,467.5902934812849,106.02721218334209,481.80733323725565,11241.769723371444,287.17059871095535,1,0.4096488904113711,0.4096488904113711,0.0,2492.013689107597,2492.013689107597,0.0,2.0158838720104733,2.0158838720104733,0.0,1,0.09930766776978572,0.09930766776978572,0.0,1014.7434976449424,1014.7434976449424,0.0,1.5353502028335113,1.5353502028335113,0.0,0.19651023256016137,1.7827738299417963,0.38363267336703455,1.7031302755010878,0.1471740280747378,1.2744034201887868,100.02318571759797,86.34361233480176,86.41316948759564
1,0.10586695558943404,0.10586695558943404,0.0,6.0,6.0,0.0,96.15068654407344,96.15068654407344,0.0,1,25.978661950945288,25.978661950945288,0.0,3714.663418906002,3714.663418906002,0.0,55.635836142216384,55.635836142216384,0.0,8.18057821574687,70.97627555590094,30.697093976173413,68.60967932659909,942.311578582022,41.38392202576748,1,0.0012950102121578322,0.0012950102121578322,0.0,4.0,4.0,0.0,1.5811583003751335,1.5811583003751335,0.0,1,0.14915559847038162,0.14915559847038162,0.0,2882.7764977922316,2882.7764977922316,0.0,1.0161430302359253,1.0161430302359253,0.0,0.06240360136759414,1.1097022969218013,0.3070883345412506,1.0991865093147242,0.09430324521131907,0.5700699890849129,1,0.975674758158334,0.975674758158334,0.0,4.0,4.0,0.0,578.1146011941396,578.1146011941396,0.0,1,198.96240212664492,198.96240212664492,0.0,3932.749025079054,3932.749025079054,0.0,326.82161529427214,326.82161529427214,0.0,26.174921166992046,421.2923562612567,141.19164616826603,416.7047902262989,19935.08094770483,203.9547721538209,1,0.5231960358306231,0.5231960358306231,0.0,2160.5406026869014,2160.5406026869014,0.0,2.3182780653698902,2.3182780653698902,0.0,1,0.006928786908173112,0.006928786908173112,0.0,90.0,90.0,0.0,1.1952250241676787,1.1952250241676787,0.0,0.2265139322914844,1.901847124030256,0.5994558640280832,1.862809328707932,0.3593473329176557,1.088387880221335,100.02318571759797,99.8840714120102,99.95362856480408
1,0.002001232890492588,0.002001232890492588,0.0,2.0,2.0,0.0,102.6096989704011,102.6096989704011,0.0,1,5.370446732140081,5.370446732140081,0.0,1141.8629682200622,1141.8629682200622,0.0,54.54134986568665,54.54134986568665,0.0,5.55186346900063,82.56065180815517,21.44124000836423,84.03465419804687,459.72677309627886,49.73382927516085,1,0.1616889545747333,0.1616889545747333,0.0,2662.630690082476,2662.630690082476,0.0,1.4005430194467685,1.4005430194467685,0.0,1,0.08558489592345886,0.08558489592345886,0.0,1209.4181988956811,1209.4181988956811,0.0,0.9473016519452386,0.9473016519452386,0.0,0.07489663457169299,1.1768250798186977,0.3491672499564951,1.1713275355302823,0.12191776844218155,0.5881313032675547,1,0.0012545487555826185,0.0012545487555826185,0.0,2.0,2.0,0.0,667.1478857325147,667.1478857325147,0.0,1,37.9061542782149,37.9061542782149,0.0,1245.584287739539,1245.584287739539,0.0,377.9195009953881,377.9195009953881,0.0,28.015108610634595,540.8224029821122,133.1851352644454,555.116830807028,17738.280255408612,322.6645770323822,1,0.15169003862450503,0.15169003862450503,0.0,1076.680096492451,1076.680096492451,0.0,1.9602704993744446,1.9602704993744446,0.0,2,0.057884539659413314,0.11218947175977223,0.054304932100358916,1355.1149714201651,2637.2299428403303,1282.1149714201651,1.4874599812648408,1.476766347801569,0.01069363346327179,0.2446527464076015,1.7400120086532427,0.5127642946931675,1.5829754346425695,0.2629272219121816,1.2298376060997411,100.02318571759797,99.8840714120102,99.95362856480408
